date	away_team	home_team	strike	yes_price	trade_time	has_10am_price
2026-04-07	Arizona Diamondbacks	New York Mets	1.5	0.96	2026-04-07T16:38:37.335296Z	True
2026-04-07	Arizona Diamondbacks	New York Mets	2.5	0.95	2026-04-07T15:42:24.894495Z	True
2026-04-07	Arizona Diamondbacks	New York Mets	3.5	0.85	2026-04-07T16:29:03.236569Z	True
2026-04-07	Arizona Diamondbacks	New York Mets	4.5	0.78	2026-04-07T15:42:24.47444Z	True
2026-04-07	Arizona Diamondbacks	New York Mets	5.5	0.66	2026-04-07T16:56:38.614982Z	True
2026-04-07	Arizona Diamondbacks	New York Mets	6.5	0.57	2026-04-07T16:57:04.009513Z	True
2026-04-07	Arizona Diamondbacks	New York Mets	7.5	0.43	2026-04-07T16:57:17.529436Z	True
2026-04-07	Arizona Diamondbacks	New York Mets	8.5	0.35	2026-04-07T15:39:48.862222Z	True
2026-04-07	Arizona Diamondbacks	New York Mets	9.5	0.27	2026-04-07T14:36:01.864389Z	True
2026-04-07	Arizona Diamondbacks	New York Mets	10.5	0.22	2026-04-07T14:36:07.993643Z	True
2026-04-07	Arizona Diamondbacks	New York Mets	11.5	0.14	2026-04-07T14:40:46.188442Z	True
2026-04-07	Athletics	New York Yankees	2.5	0.95	2026-04-07T16:56:36.161634Z	True
2026-04-07	Athletics	New York Yankees	3.5	0.92	2026-04-07T15:43:23.628832Z	True
2026-04-07	Athletics	New York Yankees	4.5	0.86	2026-04-07T15:43:25.270159Z	True
2026-04-07	Athletics	New York Yankees	5.5	0.76	2026-04-07T15:43:24.04297Z	True
2026-04-07	Athletics	New York Yankees	6.5	0.68	2026-04-07T15:48:12.643812Z	True
2026-04-07	Athletics	New York Yankees	7.5	0.57	2026-04-07T16:59:19.038306Z	True
2026-04-07	Athletics	New York Yankees	8.5	0.48	2026-04-07T16:59:41.231872Z	True
2026-04-07	Athletics	New York Yankees	9.5	0.39	2026-04-07T16:52:44.850397Z	True
2026-04-07	Athletics	New York Yankees	10.5	0.31	2026-04-07T13:34:10.084522Z	True
2026-04-07	Athletics	New York Yankees	11.5	0.23	2026-04-07T14:48:02.222178Z	True
2026-04-07	Athletics	New York Yankees	12.5	0.24	2026-04-06T21:47:13.884568Z	True
2026-04-07	Atlanta Braves	Los Angeles Angels	2.5	0.96	2026-04-07T15:44:38.444867Z	True
2026-04-07	Atlanta Braves	Los Angeles Angels	3.5	0.92	2026-04-07T15:44:17.776871Z	True
2026-04-07	Atlanta Braves	Los Angeles Angels	4.5	0.87	2026-04-07T15:44:16.759651Z	True
2026-04-07	Atlanta Braves	Los Angeles Angels	5.5	0.78	2026-04-07T15:47:59.977414Z	True
2026-04-07	Atlanta Braves	Los Angeles Angels	6.5	0.71	2026-04-07T15:44:18.594575Z	True
2026-04-07	Atlanta Braves	Los Angeles Angels	7.5	0.59	2026-04-07T16:30:58.756104Z	True
2026-04-07	Atlanta Braves	Los Angeles Angels	8.5	0.52	2026-04-07T16:29:09.576132Z	True
2026-04-07	Atlanta Braves	Los Angeles Angels	9.5	0.4	2026-04-07T14:32:50.537958Z	True
2026-04-07	Atlanta Braves	Los Angeles Angels	10.5			False
2026-04-07	Atlanta Braves	Los Angeles Angels	11.5	0.24	2026-04-07T14:48:02.136792Z	True
2026-04-07	Atlanta Braves	Los Angeles Angels	12.5	0.21	2026-04-07T16:18:34.694599Z	True
2026-04-07	Atlanta Braves	Los Angeles Angels	13.5			False
2026-04-07	Baltimore Orioles	Chicago White Sox	1.5	0.96	2026-04-07T16:38:37.417419Z	True
2026-04-07	Baltimore Orioles	Chicago White Sox	2.5	0.97	2026-04-07T16:46:42.567093Z	True
2026-04-07	Baltimore Orioles	Chicago White Sox	3.5	0.84	2026-04-07T15:53:59.633015Z	True
2026-04-07	Baltimore Orioles	Chicago White Sox	4.5	0.77	2026-04-07T15:53:58.893107Z	True
2026-04-07	Baltimore Orioles	Chicago White Sox	5.5	0.63	2026-04-07T15:53:58.380995Z	True
2026-04-07	Baltimore Orioles	Chicago White Sox	6.5	0.54	2026-04-07T16:59:51.495069Z	True
2026-04-07	Baltimore Orioles	Chicago White Sox	7.5	0.4	2026-04-07T16:59:08.181125Z	True
2026-04-07	Baltimore Orioles	Chicago White Sox	8.5	0.34	2026-04-07T14:58:21.81694Z	True
2026-04-07	Baltimore Orioles	Chicago White Sox	9.5	0.23	2026-04-07T16:22:30.255187Z	True
2026-04-07	Baltimore Orioles	Chicago White Sox	10.5	0.2	2026-04-07T12:34:14.949409Z	True
2026-04-07	Baltimore Orioles	Chicago White Sox	11.5	0.15	2026-04-07T12:14:11.493709Z	True
2026-04-07	Chicago Cubs	Tampa Bay Rays	1.5	0.98	2026-04-07T15:42:42.69066Z	True
2026-04-07	Chicago Cubs	Tampa Bay Rays	2.5	0.95	2026-04-07T16:57:57.889876Z	True
2026-04-07	Chicago Cubs	Tampa Bay Rays	3.5	0.89	2026-04-07T14:40:46.148034Z	True
2026-04-07	Chicago Cubs	Tampa Bay Rays	4.5	0.83	2026-04-07T15:42:43.267102Z	True
2026-04-07	Chicago Cubs	Tampa Bay Rays	5.5	0.72	2026-04-07T15:48:23.588468Z	True
2026-04-07	Chicago Cubs	Tampa Bay Rays	6.5	0.64	2026-04-07T16:22:50.686002Z	True
2026-04-07	Chicago Cubs	Tampa Bay Rays	7.5	0.52	2026-04-07T16:56:00.275339Z	True
2026-04-07	Chicago Cubs	Tampa Bay Rays	8.5	0.43	2026-04-07T15:46:12.462599Z	True
2026-04-07	Chicago Cubs	Tampa Bay Rays	9.5	0.33	2026-04-07T00:52:05.829498Z	True
2026-04-07	Chicago Cubs	Tampa Bay Rays	10.5	0.26	2026-04-07T14:36:36.253664Z	True
2026-04-07	Chicago Cubs	Tampa Bay Rays	11.5			False
2026-04-07	Cincinnati Reds	Miami Marlins	1.5	0.95	2026-04-07T16:23:10.378036Z	True
2026-04-07	Cincinnati Reds	Miami Marlins	2.5	0.95	2026-04-07T15:42:39.729003Z	True
2026-04-07	Cincinnati Reds	Miami Marlins	3.5	0.86	2026-04-07T15:42:40.746707Z	True
2026-04-07	Cincinnati Reds	Miami Marlins	4.5	0.8	2026-04-07T15:42:41.050085Z	True
2026-04-07	Cincinnati Reds	Miami Marlins	5.5	0.67	2026-04-07T15:48:24.699153Z	True
2026-04-07	Cincinnati Reds	Miami Marlins	6.5	0.59	2026-04-07T16:41:51.363716Z	True
2026-04-07	Cincinnati Reds	Miami Marlins	7.5	0.46	2026-04-07T16:46:33.71787Z	True
2026-04-07	Cincinnati Reds	Miami Marlins	8.5	0.37	2026-04-07T16:22:39.678918Z	True
2026-04-07	Cincinnati Reds	Miami Marlins	9.5	0.27	2026-04-07T14:05:19.974156Z	True
2026-04-07	Cincinnati Reds	Miami Marlins	10.5	0.21	2026-04-07T11:42:36.122794Z	True
2026-04-07	Cincinnati Reds	Miami Marlins	11.5	0.16	2026-04-07T14:36:40.422958Z	True
2026-04-07	Detroit Tigers	Minnesota Twins	1.5	0.95	2026-04-07T16:48:10.112197Z	True
2026-04-07	Detroit Tigers	Minnesota Twins	2.5	0.94	2026-04-07T15:43:41.677018Z	True
2026-04-07	Detroit Tigers	Minnesota Twins	3.5	0.83	2026-04-07T16:46:57.525881Z	True
2026-04-07	Detroit Tigers	Minnesota Twins	4.5	0.75	2026-04-07T15:48:09.389992Z	True
2026-04-07	Detroit Tigers	Minnesota Twins	5.5	0.61	2026-04-07T15:48:08.980584Z	True
2026-04-07	Detroit Tigers	Minnesota Twins	6.5	0.52	2026-04-07T16:58:29.987814Z	True
2026-04-07	Detroit Tigers	Minnesota Twins	7.5	0.39	2026-04-07T15:54:00.257237Z	True
2026-04-07	Detroit Tigers	Minnesota Twins	8.5	0.31	2026-04-07T15:45:46.035902Z	True
2026-04-07	Detroit Tigers	Minnesota Twins	9.5			False
2026-04-07	Detroit Tigers	Minnesota Twins	10.5			False
2026-04-07	Detroit Tigers	Minnesota Twins	11.5	0.15	2026-04-06T22:17:58.50358Z	True
2026-04-07	Houston Astros	Colorado Rockies	4.5	0.95	2026-04-07T15:44:12.801755Z	True
2026-04-07	Houston Astros	Colorado Rockies	5.5	0.88	2026-04-07T16:23:10.850298Z	True
2026-04-07	Houston Astros	Colorado Rockies	6.5	0.83	2026-04-07T16:01:53.915747Z	True
2026-04-07	Houston Astros	Colorado Rockies	7.5	0.76	2026-04-07T15:44:12.294228Z	True
2026-04-07	Houston Astros	Colorado Rockies	8.5	0.69	2026-04-07T15:44:11.878213Z	True
2026-04-07	Houston Astros	Colorado Rockies	9.5	0.61	2026-04-07T15:48:01.242562Z	True
2026-04-07	Houston Astros	Colorado Rockies	10.5	0.53	2026-04-07T16:59:33.702956Z	True
2026-04-07	Houston Astros	Colorado Rockies	11.5	0.44	2026-04-07T16:13:29.421215Z	True
2026-04-07	Houston Astros	Colorado Rockies	12.5	0.33	2026-04-07T06:24:08.730537Z	True
2026-04-07	Houston Astros	Colorado Rockies	13.5	0.28	2026-04-07T07:19:07.794772Z	True
2026-04-07	Houston Astros	Colorado Rockies	14.5	0.22	2026-04-07T14:01:06.728623Z	True
2026-04-07	Kansas City Royals	Cleveland Guardians	1.5	0.96	2026-04-07T16:51:06.564987Z	True
2026-04-07	Kansas City Royals	Cleveland Guardians	2.5	0.93	2026-04-07T16:53:23.983281Z	True
2026-04-07	Kansas City Royals	Cleveland Guardians	3.5	0.82	2026-04-07T16:56:45.169647Z	True
2026-04-07	Kansas City Royals	Cleveland Guardians	4.5	0.72	2026-04-07T16:54:36.290116Z	True
2026-04-07	Kansas City Royals	Cleveland Guardians	5.5	0.56	2026-04-07T16:59:45.086106Z	True
2026-04-07	Kansas City Royals	Cleveland Guardians	6.5	0.45	2026-04-07T16:59:59.508454Z	True
2026-04-07	Kansas City Royals	Cleveland Guardians	7.5	0.35	2026-04-07T16:59:55.748524Z	True
2026-04-07	Kansas City Royals	Cleveland Guardians	8.5	0.27	2026-04-07T16:57:53.686064Z	True
2026-04-07	Kansas City Royals	Cleveland Guardians	9.5	0.19	2026-04-07T16:57:43.055283Z	True
2026-04-07	Kansas City Royals	Cleveland Guardians	10.5	0.14	2026-04-07T16:57:30.783409Z	True
2026-04-07	Kansas City Royals	Cleveland Guardians	11.5	0.1	2026-04-07T16:55:56.24127Z	True
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	1.5	0.96	2026-04-07T16:23:10.741587Z	True
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	2.5	0.97	2026-04-07T15:43:26.720524Z	True
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	3.5	0.89	2026-04-07T15:43:27.117293Z	True
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	4.5	0.84	2026-04-07T15:43:26.305015Z	True
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	5.5	0.73	2026-04-07T07:53:15.987403Z	True
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	6.5	0.65	2026-04-07T16:57:36.16151Z	True
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	7.5	0.54	2026-04-07T16:57:48.879289Z	True
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	8.5	0.43	2026-04-07T16:52:48.080714Z	True
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	9.5	0.34	2026-04-07T16:20:18.165739Z	True
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	10.5	0.28	2026-04-07T14:37:13.154078Z	True
2026-04-07	Los Angeles Dodgers	Toronto Blue Jays	11.5	0.21	2026-04-07T16:18:34.614926Z	True
2026-04-07	Milwaukee Brewers	Boston Red Sox	1.5	0.96	2026-04-07T16:38:37.499998Z	True
2026-04-07	Milwaukee Brewers	Boston Red Sox	2.5	0.91	2026-04-07T15:43:58.797735Z	True
2026-04-07	Milwaukee Brewers	Boston Red Sox	3.5	0.84	2026-04-07T15:42:53.403242Z	True
2026-04-07	Milwaukee Brewers	Boston Red Sox	4.5	0.77	2026-04-07T15:42:53.02846Z	True
2026-04-07	Milwaukee Brewers	Boston Red Sox	5.5	0.62	2026-04-07T16:59:36.010903Z	True
2026-04-07	Milwaukee Brewers	Boston Red Sox	6.5	0.53	2026-04-07T16:58:45.129541Z	True
2026-04-07	Milwaukee Brewers	Boston Red Sox	7.5	0.41	2026-04-07T16:52:37.896452Z	True
2026-04-07	Milwaukee Brewers	Boston Red Sox	8.5	0.33	2026-04-07T16:43:48.059215Z	True
2026-04-07	Milwaukee Brewers	Boston Red Sox	9.5	0.24	2026-04-07T16:42:45.10391Z	True
2026-04-07	Milwaukee Brewers	Boston Red Sox	10.5	0.2	2026-04-07T15:57:27.547858Z	True
2026-04-07	Milwaukee Brewers	Boston Red Sox	11.5	0.15	2026-04-07T03:13:18.336617Z	True
2026-04-07	Philadelphia Phillies	San Francisco Giants	1.5	0.96	2026-04-07T16:57:21.759684Z	True
2026-04-07	Philadelphia Phillies	San Francisco Giants	2.5	0.95	2026-04-07T16:50:58.615899Z	True
2026-04-07	Philadelphia Phillies	San Francisco Giants	3.5	0.85	2026-04-07T15:53:22.78068Z	True
2026-04-07	Philadelphia Phillies	San Francisco Giants	4.5	0.78	2026-04-07T15:53:25.036744Z	True
2026-04-07	Philadelphia Phillies	San Francisco Giants	5.5	0.66	2026-04-07T16:51:18.076476Z	True
2026-04-07	Philadelphia Phillies	San Francisco Giants	6.5	0.58	2026-04-07T16:59:24.744551Z	True
2026-04-07	Philadelphia Phillies	San Francisco Giants	7.5	0.44	2026-04-07T16:55:39.490168Z	True
2026-04-07	Philadelphia Phillies	San Francisco Giants	8.5	0.35	2026-04-07T05:47:08.733419Z	True
2026-04-07	Philadelphia Phillies	San Francisco Giants	9.5	0.28	2026-04-07T03:13:57.139771Z	True
2026-04-07	Philadelphia Phillies	San Francisco Giants	10.5	0.22	2026-04-07T04:17:53.178528Z	True
2026-04-07	Philadelphia Phillies	San Francisco Giants	11.5	0.15	2026-04-07T16:05:32.815487Z	True
2026-04-07	San Diego Padres	Pittsburgh Pirates	1.5	0.96	2026-04-07T16:23:10.484069Z	True
2026-04-07	San Diego Padres	Pittsburgh Pirates	2.5	0.93	2026-04-07T15:42:43.727555Z	True
2026-04-07	San Diego Padres	Pittsburgh Pirates	3.5	0.81	2026-04-07T15:42:44.783214Z	True
2026-04-07	San Diego Padres	Pittsburgh Pirates	4.5	0.72	2026-04-07T16:19:01.891353Z	True
2026-04-07	San Diego Padres	Pittsburgh Pirates	5.5	0.57	2026-04-07T16:23:24.434674Z	True
2026-04-07	San Diego Padres	Pittsburgh Pirates	6.5	0.47	2026-04-07T16:52:40.809058Z	True
2026-04-07	San Diego Padres	Pittsburgh Pirates	7.5	0.36	2026-04-07T16:18:43.024689Z	True
2026-04-07	San Diego Padres	Pittsburgh Pirates	8.5	0.29	2026-04-07T14:40:46.019574Z	True
2026-04-07	San Diego Padres	Pittsburgh Pirates	9.5	0.19	2026-04-07T15:16:02.509167Z	True
2026-04-07	San Diego Padres	Pittsburgh Pirates	10.5	0.16	2026-04-07T06:27:19.942328Z	True
2026-04-07	San Diego Padres	Pittsburgh Pirates	11.5	0.11	2026-04-07T14:40:46.018137Z	True
2026-04-07	Seattle Mariners	Texas Rangers	2.5	0.97	2026-04-07T15:43:57.444299Z	True
2026-04-07	Seattle Mariners	Texas Rangers	3.5	0.88	2026-04-07T15:43:58.456543Z	True
2026-04-07	Seattle Mariners	Texas Rangers	4.5	0.82	2026-04-07T15:43:58.841233Z	True
2026-04-07	Seattle Mariners	Texas Rangers	5.5	0.71	2026-04-07T15:43:57.851201Z	True
2026-04-07	Seattle Mariners	Texas Rangers	6.5	0.62	2026-04-07T16:13:10.2069Z	True
2026-04-07	Seattle Mariners	Texas Rangers	7.5	0.5	2026-04-07T16:59:53.413876Z	True
2026-04-07	Seattle Mariners	Texas Rangers	8.5	0.41	2026-04-07T16:55:12.222738Z	True
2026-04-07	Seattle Mariners	Texas Rangers	9.5	0.32	2026-04-07T04:05:43.053724Z	True
2026-04-07	Seattle Mariners	Texas Rangers	10.5	0.24	2026-04-07T16:26:39.724519Z	True
2026-04-07	Seattle Mariners	Texas Rangers	11.5			False
2026-04-07	Seattle Mariners	Texas Rangers	12.5	0.14	2026-04-07T14:39:20.713137Z	True
2026-04-07	St. Louis Cardinals	Washington Nationals	2.5	0.96	2026-04-07T15:42:54.014159Z	True
2026-04-07	St. Louis Cardinals	Washington Nationals	3.5	0.88	2026-04-07T15:42:55.261416Z	True
2026-04-07	St. Louis Cardinals	Washington Nationals	4.5	0.83	2026-04-07T15:42:54.536983Z	True
2026-04-07	St. Louis Cardinals	Washington Nationals	5.5	0.7	2026-04-07T16:21:51.084738Z	True
2026-04-07	St. Louis Cardinals	Washington Nationals	6.5	0.62	2026-04-07T16:54:01.594016Z	True
2026-04-07	St. Louis Cardinals	Washington Nationals	7.5	0.5	2026-04-07T16:51:58.001681Z	True
2026-04-07	St. Louis Cardinals	Washington Nationals	8.5	0.42	2026-04-07T16:18:34.77455Z	True
2026-04-07	St. Louis Cardinals	Washington Nationals	9.5	0.33	2026-04-07T01:30:59.59498Z	True
2026-04-07	St. Louis Cardinals	Washington Nationals	10.5	0.27	2026-04-07T15:51:54.067905Z	True
2026-04-07	St. Louis Cardinals	Washington Nationals	11.5			False
2026-04-07	St. Louis Cardinals	Washington Nationals	12.5	0.16	2026-04-07T16:37:03.242432Z	True
2026-04-07	St. Louis Cardinals	Washington Nationals	13.5			False
2026-04-07	St. Louis Cardinals	Washington Nationals	14.5			False
2026-04-07	St. Louis Cardinals	Washington Nationals	15.5			False
2026-04-08	Arizona Diamondbacks	New York Mets	1.5	0.97	2026-04-08T16:40:58.201108Z	True
2026-04-08	Arizona Diamondbacks	New York Mets	2.5	0.96	2026-04-08T15:23:53.902198Z	True
2026-04-08	Arizona Diamondbacks	New York Mets	3.5	0.87	2026-04-08T16:40:58.201061Z	True
2026-04-08	Arizona Diamondbacks	New York Mets	4.5	0.81	2026-04-08T16:40:58.200916Z	True
2026-04-08	Arizona Diamondbacks	New York Mets	5.5	0.71	2026-04-08T15:23:28.512436Z	True
2026-04-08	Arizona Diamondbacks	New York Mets	6.5	0.62	2026-04-08T16:24:07.155007Z	True
2026-04-08	Arizona Diamondbacks	New York Mets	7.5	0.49	2026-04-08T16:58:16.877259Z	True
2026-04-08	Arizona Diamondbacks	New York Mets	8.5	0.42	2026-04-08T16:42:07.46877Z	True
2026-04-08	Arizona Diamondbacks	New York Mets	9.5	0.29	2026-04-08T16:56:04.263937Z	True
2026-04-08	Arizona Diamondbacks	New York Mets	10.5	0.26	2026-04-08T16:39:57.511224Z	True
2026-04-08	Arizona Diamondbacks	New York Mets	11.5	0.15	2026-04-07T23:44:42.658858Z	True
2026-04-08	Arizona Diamondbacks	New York Mets	12.5			False
2026-04-08	Arizona Diamondbacks	New York Mets	13.5			False
2026-04-08	Arizona Diamondbacks	New York Mets	14.5			False
2026-04-08	Athletics	New York Yankees	2.5	0.96	2026-04-08T15:41:49.985582Z	True
2026-04-08	Athletics	New York Yankees	3.5	0.89	2026-04-08T00:33:17.308096Z	True
2026-04-08	Athletics	New York Yankees	4.5	0.85	2026-04-08T16:40:58.142727Z	True
2026-04-08	Athletics	New York Yankees	5.5	0.74	2026-04-08T16:40:58.142979Z	True
2026-04-08	Athletics	New York Yankees	6.5	0.67	2026-04-08T15:18:56.910776Z	True
2026-04-08	Athletics	New York Yankees	7.5	0.57	2026-04-08T15:25:53.66526Z	True
2026-04-08	Athletics	New York Yankees	8.5	0.48	2026-04-08T16:58:36.520544Z	True
2026-04-08	Athletics	New York Yankees	9.5	0.38	2026-04-08T15:20:04.387637Z	True
2026-04-08	Athletics	New York Yankees	10.5	0.29	2026-04-08T16:57:47.872531Z	True
2026-04-08	Athletics	New York Yankees	11.5	0.24	2026-04-08T14:24:55.044798Z	True
2026-04-08	Athletics	New York Yankees	12.5			False
2026-04-08	Atlanta Braves	Los Angeles Angels	2.5	0.96	2026-04-08T16:38:50.846326Z	True
2026-04-08	Atlanta Braves	Los Angeles Angels	3.5	0.92	2026-04-08T16:41:00.25532Z	True
2026-04-08	Atlanta Braves	Los Angeles Angels	4.5	0.87	2026-04-08T16:41:00.255277Z	True
2026-04-08	Atlanta Braves	Los Angeles Angels	5.5	0.75	2026-04-08T14:31:27.632207Z	True
2026-04-08	Atlanta Braves	Los Angeles Angels	6.5	0.7	2026-04-08T02:37:17.066164Z	True
2026-04-08	Atlanta Braves	Los Angeles Angels	7.5	0.6	2026-04-08T15:50:48.006017Z	True
2026-04-08	Atlanta Braves	Los Angeles Angels	8.5	0.51	2026-04-08T16:57:03.069061Z	True
2026-04-08	Atlanta Braves	Los Angeles Angels	9.5	0.41	2026-04-08T15:21:10.328335Z	True
2026-04-08	Atlanta Braves	Los Angeles Angels	10.5			False
2026-04-08	Atlanta Braves	Los Angeles Angels	11.5	0.25	2026-04-08T16:55:40.154398Z	True
2026-04-08	Atlanta Braves	Los Angeles Angels	12.5	0.19	2026-04-08T00:52:42.732225Z	True
2026-04-08	Atlanta Braves	Los Angeles Angels	13.5			False
2026-04-08	Atlanta Braves	Los Angeles Angels	14.5			False
2026-04-08	Baltimore Orioles	Chicago White Sox	2.5	0.96	2026-04-08T16:28:53.525204Z	True
2026-04-08	Baltimore Orioles	Chicago White Sox	3.5	0.84	2026-04-08T16:36:15.093006Z	True
2026-04-08	Baltimore Orioles	Chicago White Sox	4.5	0.82	2026-04-08T13:33:48.441112Z	True
2026-04-08	Baltimore Orioles	Chicago White Sox	5.5	0.7	2026-04-08T16:59:04.183222Z	True
2026-04-08	Baltimore Orioles	Chicago White Sox	6.5	0.62	2026-04-08T16:29:22.428218Z	True
2026-04-08	Baltimore Orioles	Chicago White Sox	7.5	0.48	2026-04-08T16:55:04.361778Z	True
2026-04-08	Baltimore Orioles	Chicago White Sox	8.5	0.42	2026-04-08T16:57:49.653086Z	True
2026-04-08	Baltimore Orioles	Chicago White Sox	9.5	0.31	2026-04-08T16:25:25.584679Z	True
2026-04-08	Baltimore Orioles	Chicago White Sox	10.5	0.25	2026-04-08T16:40:01.899714Z	True
2026-04-08	Baltimore Orioles	Chicago White Sox	11.5	0.17	2026-04-08T03:34:03.470512Z	True
2026-04-08	Baltimore Orioles	Chicago White Sox	12.5	0.13	2026-04-08T16:47:10.505198Z	True
2026-04-08	Chicago Cubs	Tampa Bay Rays	2.5	0.95	2026-04-08T03:07:07.745772Z	True
2026-04-08	Chicago Cubs	Tampa Bay Rays	3.5	0.89	2026-04-08T03:32:28.046904Z	True
2026-04-08	Chicago Cubs	Tampa Bay Rays	4.5	0.84	2026-04-08T16:41:07.551714Z	True
2026-04-08	Chicago Cubs	Tampa Bay Rays	5.5	0.72	2026-04-08T14:35:32.21994Z	True
2026-04-08	Chicago Cubs	Tampa Bay Rays	6.5			False
2026-04-08	Chicago Cubs	Tampa Bay Rays	7.5	0.55	2026-04-08T15:50:51.403464Z	True
2026-04-08	Chicago Cubs	Tampa Bay Rays	8.5	0.47	2026-04-08T16:53:10.359307Z	True
2026-04-08	Chicago Cubs	Tampa Bay Rays	9.5	0.35	2026-04-08T16:04:46.671733Z	True
2026-04-08	Chicago Cubs	Tampa Bay Rays	10.5	0.28	2026-04-08T16:56:58.162606Z	True
2026-04-08	Chicago Cubs	Tampa Bay Rays	11.5	0.22	2026-04-08T16:40:06.529577Z	True
2026-04-08	Chicago Cubs	Tampa Bay Rays	12.5	0.17	2026-04-08T15:58:48.373352Z	True
2026-04-08	Cincinnati Reds	Miami Marlins	1.5	0.97	2026-04-08T16:40:58.231333Z	True
2026-04-08	Cincinnati Reds	Miami Marlins	2.5	0.95	2026-04-08T03:32:29.885473Z	True
2026-04-08	Cincinnati Reds	Miami Marlins	3.5	0.88	2026-04-08T16:40:58.231792Z	True
2026-04-08	Cincinnati Reds	Miami Marlins	4.5	0.81	2026-04-08T16:40:58.591289Z	True
2026-04-08	Cincinnati Reds	Miami Marlins	5.5	0.7	2026-04-08T15:14:07.611515Z	True
2026-04-08	Cincinnati Reds	Miami Marlins	6.5	0.62	2026-04-08T16:53:33.309223Z	True
2026-04-08	Cincinnati Reds	Miami Marlins	7.5	0.5	2026-04-08T16:56:21.234388Z	True
2026-04-08	Cincinnati Reds	Miami Marlins	8.5	0.41	2026-04-08T14:32:51.378646Z	True
2026-04-08	Cincinnati Reds	Miami Marlins	9.5	0.3	2026-04-08T16:57:24.410039Z	True
2026-04-08	Cincinnati Reds	Miami Marlins	10.5	0.25	2026-04-08T15:58:54.405162Z	True
2026-04-08	Cincinnati Reds	Miami Marlins	11.5	0.19	2026-04-08T09:31:19.372145Z	True
2026-04-08	Cincinnati Reds	Miami Marlins	12.5			False
2026-04-08	Cincinnati Reds	Miami Marlins	13.5			False
2026-04-08	Cincinnati Reds	Miami Marlins	14.5			False
2026-04-08	Cincinnati Reds	Miami Marlins	15.5			False
2026-04-08	Detroit Tigers	Minnesota Twins	2.5	0.95	2026-04-08T00:31:09.644551Z	True
2026-04-08	Detroit Tigers	Minnesota Twins	3.5	0.89	2026-04-08T03:32:28.127349Z	True
2026-04-08	Detroit Tigers	Minnesota Twins	4.5	0.8	2026-04-07T22:48:47.763874Z	True
2026-04-08	Detroit Tigers	Minnesota Twins	5.5	0.74	2026-04-08T15:13:21.954124Z	True
2026-04-08	Detroit Tigers	Minnesota Twins	6.5	0.66	2026-04-08T15:31:50.983027Z	True
2026-04-08	Detroit Tigers	Minnesota Twins	7.5	0.55	2026-04-08T16:43:09.941295Z	True
2026-04-08	Detroit Tigers	Minnesota Twins	8.5	0.45	2026-04-08T16:50:56.598308Z	True
2026-04-08	Detroit Tigers	Minnesota Twins	9.5	0.35	2026-04-08T09:06:31.597966Z	True
2026-04-08	Detroit Tigers	Minnesota Twins	10.5	0.28	2026-04-08T16:58:19.093516Z	True
2026-04-08	Detroit Tigers	Minnesota Twins	11.5			False
2026-04-08	Detroit Tigers	Minnesota Twins	12.5	0.17	2026-04-08T15:59:10.182826Z	True
2026-04-08	Detroit Tigers	Minnesota Twins	13.5			False
2026-04-08	Detroit Tigers	Minnesota Twins	14.5			False
2026-04-08	Detroit Tigers	Minnesota Twins	15.5			False
2026-04-08	Detroit Tigers	Minnesota Twins	16.5			False
2026-04-08	Houston Astros	Colorado Rockies	6.5	0.85	2026-04-08T16:41:38.040755Z	True
2026-04-08	Houston Astros	Colorado Rockies	7.5	0.76	2026-04-08T15:59:13.511001Z	True
2026-04-08	Houston Astros	Colorado Rockies	8.5	0.73	2026-04-08T15:44:12.489626Z	True
2026-04-08	Houston Astros	Colorado Rockies	9.5	0.65	2026-04-08T16:40:19.29432Z	True
2026-04-08	Houston Astros	Colorado Rockies	10.5	0.59	2026-04-08T16:48:56.870193Z	True
